kn_individu_national,dc_sexe_id,annee_naissance0,dc_nationalite,dc_lblnationalite,kn_idcartevisite,dc_titre,dc_accroche,dc_etatcartevisite_id,dc_rome_id,dc_appellationrome_id,dn_dureecontratmin,dn_dureecontratmax,dn_remuneration,dc_unitesalaire_id,dd_datemodifemploirech,dc_domainemetier_id,dc_qualificationmetier_id,dc_lblqualificationmetier,dn_dureeexperience,dc_uniteduree_experience_id,dc_uniteduree_travail_id,dn_mobilitehabitation,dc_unitemobilite_hab_id,kd_datemodification_cv,libre_1,libre_2,libre_3,libre_4,libre_5,libre_6,libre_7,libre_8,libre_9,libre_10,savoir_1,savoir_2,savoir_3,savoir_4,savoir_5,savoiretre_1,savoiretre_2,savoiretre_3,savoirfaire_1,savoirfaire_2,savoirfaire_3,savoirfaire_4,savoirfaire_5,langue_1,langue_2,langue_3,permis_1,permis_2,permis_3,kc_nationalite,kc_qualificationmetier
4ca12d8cc583213d8d30c154f4d4049a9f52a35b8b89d9394b6d8d25884a9b61,M,1961,1,FRANCAISE,cafb887f034b0471a87e67c6c9c45d88c898838d257a1b1de44907177440d38e,Technico commercial,En recherche active d'un emploi me permettant de mettre à profit mon expérience polyvalente dans la vente et le commerce auprès des particuliers et professionnels Dynamique et un goût du service client me donne envie de relever un nouveau challenge,3,D1407,20291,,,,,2018-05-19T05:46:20.000Z,,,,20,AN,,,,2021-02-28T11:44:05.996Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ea8098e1abdd8ef1a11324aeceb3a590269ee855988d6060d7dd742aea577d85,F,1988,43,SENEGALAISE,00ec64ee454fa14edc4e6fbd6985bc5d317ce837f78bae755c63a0afd3369cb1,AGENT DE NETTOYAGE - AIDE MENAGERE,DYNAMIQUE MOTIVEE PERSEVERANTE PONCTUELLE,5,K1303,15196,,,1300.0,M,2021-09-06T09:26:10.000Z,,5,Employé non qualifié,0,,,60,MN,2020-11-18T10:21:23.401Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5
ed08e25737f40d51f7a79c5eff890f37128091f157133047acca10117c4a64da,F,1969,,,e12a3807e985b4e46262fe35683a884ea1789fdcd50c3bb0757c848af0352d92,Assistante dentaire,J assure l accueil des patients les prises de RDV les encaissements le nettoyage et la stérilisation des instruments la préparation du fauteuil le travail à quatre mains la gestion des stocks la gestion des devis et factures avec l application Julie et d autres tâches diverses et variées nécessaires au bon fonctionnement du Cabinet,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caff1f29d986d58bc3ab088e0e05167f8ade05590268761304c4b01beb6235f9,M,1973,1,FRANCAISE,ac688847d51cb3a8f42419aa773393f8a4587cac817d50d12c33550a0dd0a797,Agent de sécurité - agent d'exploitation,11 ans d'ancienneté de sécurité et d'exploitaion dans une enceinte militaire - esprit d équipe - bon relationnel - rigueur dans le travail - m'adapte facilement - autonome possède numéro de carte professionnelle,5,D1507,14769,0,0,1800.0,M,,,6,Employé qualifié,0,AN,MO,20,KM,2021-07-01T01:08:54.503Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
795841505485679f6c0b3cfd78f3ee40ef48de911c660751aa472398a1e38eac,M,1970,31,ALGERIENNE,bd1677b3b77333d0df48ba98f981bb5e3326e494bbe04b12b4f2b8aed95cc885,SERVEUR,Je possède une experience d'un an en tant que serveur,3,G1801,15188,6,99,1500.0,H,2013-04-22T22:00:00.000Z,,5,Employé non qualifié,2,AN,MO,35,MN,2021-10-19T05:03:41.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5
c95981ecabbbba95e81510b6e93f13beb6887392863260b63e3349beb0170075,M,1984,1,FRANCAISE,93b4f010eede36a0e06cf491b1af59553f3d2d239d2f142ba90c2a005f507d81,Téléconseiller Téléconseillère,Débutant dans le domaine mais très envie d'en apprendre plus sur le métier et d'évoluer dans celui-ci,3,D1408,20299,,,11.0,H,2019-11-14T14:05:43.000Z,,,,,,,40,KM,2021-06-30T11:46:39.022Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0ea050893fd4c57c7af7b9482ee61b181a83f54100101163fee096780573aeeb,M,1960,1,FRANCAISE,bc7c338441cb1b22de3fba0c347e54f03478b42aca83409109068ce4bb871557,Contrôleur de gestion industrielle,Expérience disponibilité et sérieux,3,M1204,13597,,,3500.0,M,2017-11-06T23:00:00.000Z,,8,Agent de maîtrise,30,AN,,25,KM,2021-08-15T07:08:39.115Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
a63142e18b7585fab147ff4332ad5a7a78ad38dfe68cb8323527bfdd2b349db0,F,1994,1,FRANCAISE,c3697421ea20e07cd33a86043e5bba8db2b4a022a3a6051b2aa85a92ef36b16a,Animatrice en petite enfance,diplôme et ayant travaillé plus de 5 ans dans le domaine de la petite enfance Mes expériences mon permis de développer mon sens de l observation d'ecoute de patience Ayant travaillé avec des différentes équipes je suis capable de travailler avec différents équipes Serieuse dynamique responsable et autonome Je reste à votre disposition pour tout information,3,G1203,11038,0,0,1700.0,M,2021-05-18T05:24:31.572Z,,6,Employé qualifié,6,AN,MO,30,KM,2021-05-18T05:24:31.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
6ebed19f79dc4e97be092b3de2fa2bc9912b99d28e709bf0b8a1e5bb598b6671,F,1969,1,FRANCAISE,1539e601aa71a464a5dba60fbd4c9470b0df86edc84c896902a4ecb14b288609,Secrétaire Standardiste,20 ans d'expérience et prête à continuer,3,M1601,15484,,,1600.0,M,2021-06-14T06:29:24.000Z,,6,Employé qualifié,20,AN,,15,KM,2021-09-04T14:18:27.040Z,assistanat commercial,,,,,,,,,,,,,,,Persévérance,,,Planifier des rendez-vous,,,,,,,,,,,1,6
536f7ac623ebbe4d1d22a7542a05faec6f7281f3e30763396866c05c2898fae8,F,1971,1,FRANCAISE,b3762efd3165c588dc9cc2a0325bd422af218e6bc124ae438818fd0ecb57987b,secrétaire,disponible avec des capacités d'adaptation,3,M1607,19365,,,,,2018-04-10T12:54:20.000Z,,,,10,AN,,,,2021-11-10T01:38:07.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
e5d2754e4210d83b9fb26b19c6a63f232a1bdef09675c013b297a762e61f4bc7,M,1964,31,ALGERIENNE,a291184e9d146a6679fee7dc69999bb55da8ae1601690221720b9e8e2a969e7c,monteur raffinerie,30 ans expérience actuellmeent disponible,3,H2914,20487,,,,,2016-08-18T12:51:17.000Z,,,,30,AN,,,,2021-09-28T08:05:51.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,
40f69d8cdfc43fe998fb9daa8ad7e253f0dc7d1241d371de6a8d8224cf976efb,F,1987,1,FRANCAISE,ffec8dfa1cff6d2863f601f81fa719dbcc5b7be7636b233d225f860154c96a95,Accompagnatrice Sociale,6 ans d'expérience dans le social MECS FJT Résidence sociale et Référent de parcours RSA,3,K1201,13418,,,1900.0,M,2021-05-03T07:10:29.000Z,,6,Employé qualifié,2,AN,,30,MN,2021-05-03T07:11:40.865Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
d7fe64c8d257ee6f499f63aee47b6856611a15e8394bfbdb4fda4d8cf6fbcbe4,M,1975,1,FRANCAISE,87c678e956d64b4a488e1ad8cf33449a9d9715c20d4541a45bf68c1fc6c97d65,Opérateur Technicien Technicienne en contrôle et qualité en mécanique et travail des métaux,Je suis une personne dynamique et curieux sur les problèmes liés à la production et à la qualité,3,H1506,20050,,,,,2018-03-26T14:55:54.000Z,,,,12,AN,,,,2021-03-30T08:45:47.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
d54835c2bb38bb59492d99f83b306bfd7915e3ad6d3ce84a4a750a00502c6ad7,M,1976,1,FRANCAISE,f6e26593e190c37444d5226a795a1862a79e3460baac70ffd1a9b7582b276b70,AGENT DE PROPRETE ET HYGIENE,Fort de mes expériences et de ma formation je cherche une entreprise qui me permettra de mettre en avant mes acquis et mon savoir être,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
9dc08bb15f8c082fc6e7c5b1678d5f6c6790280e37bbd66ea9a8a9c880f9d639,F,1983,49,AUTRE AFRICAIN,b836330b474b084745195c40b5f46aaa03738608693c644f6ef6418d4a92562a,Magasiner,Titulaire caces 1 bilingue 2 ans Experience en magasin et entropoles autonome rigeurous capacite de travail en equipe tre bon elocution polyvalence dynamique rapide dispo immediate,3,N1103,17993,,,1522.0,M,2021-03-19T08:43:46.000Z,,6,Employé qualifié,2,AN,,1,H,2021-06-22T00:54:20.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,6
63a3339e3ef7a121c3cddc4392e6eeb19815493071ef8c7167e9f27ef896cc30,M,1968,31,ALGERIENNE,bdccfa96a64181481b29c1997d7485dc1af6c671997f710a32f313769cf66e1a,agent d'entretien des locaux,Disponible immédiatement et mobile sur le bassin Je travaille en intérieur et en extérieur Entretien des espaces des verts Discrétion et honnêteté,3,K2204,10688,,,1600.0,M,2021-09-03T09:28:48.000Z,,5,Employé non qualifié,3,AN,,25,KM,2021-09-04T00:12:33.587Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5
8969e689adf256bd189c37bdff95da6435083c3749f66368270fa43cd8304d7f,F,1972,1,FRANCAISE,a8081f328926eb0945605c33a6174424c1b6064b8eabe66ee44ef37352d48b3b,Comptable générale,Forte d'une expérience confirmée au sein d'un cabinet comptable je désire à présent intégrer un service comptable afin d'xxxxxx,5,M1203,12793,0,0,2100.0,M,2021-08-05T08:41:40.000Z,,6,Employé qualifié,22,AN,MO,15,MN,2021-11-10T01:38:04.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
9c48b8790a4c59be01852874053ae3a2c82a2c3683485e0ba94c743f16ceb8a5,M,1983,1,FRANCAISE,bee8a58c3001f98e06e457fecea027313c0e2aab931e7a17114d9f6ac91516e3,Préparateur en parfumerie ou agent de production,j envisage une reconversion professionnelle dans le domaine de l industrie aromatique ou parfumerie de ce fait je souhaite intégrer une entreprise reconnue mondialement sur le secteur J ai eu l occasion de m approprier et d acquérir par le biais de diverses missions d intérim des compétences technique de bases nécessaire à l appropriation du métier,5,N1103,17993,0,0,1600.0,M,2021-08-23T07:46:19.000Z,,5,Employé non qualifié,1,AN,MO,15,KM,2021-08-23T07:46:19.181Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
2ce3b979e2842fb080b4a99f085987b069f7c9bc020009d42d5463012730ed53,M,1996,1,FRANCAISE,86d1c0839cee13ffdf3d3373d7b465065f7df1ca226e7be678e7babef67723eb,Jeune diplômé passionné de musique spécialisé dans la gestion de projets culturels,Je suis à la recherche d'une opportunité dans le monde de la culture qui me permette de mettre en avant mes compétences analytiques,3,E1402,13551,,,,M,,,9,Cadre,0,AN,,45,MN,2021-04-22T01:38:09.353Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
ad1f2f770244ebda2931b93b1ce36f5338246fdf973ce573e3aafac0a05935f5,M,1968,31,ALGERIENNE,0ad944a152b4ca9d820ae94e9d9b9bcb26834278bc225a5dcf8b32c09cf9777c,Chauffeurs Poids Lourds,Riche d'une expérience de plus de 6 ans dans le métier,3,N4101,11989,0,0,2000.0,M,2021-01-17T03:11:20.463Z,,6,Employé qualifié,6,AN,MO,1,H,2021-01-17T03:11:20.470Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,6
f7a0e7a400e26f356e377d3991b595b8b296e20eee8ee915d190fd447ba41e17,F,1984,1,FRANCAISE,24933b0087976830f03cfecea4c9155e9c6830a3e1821a1f464b485c041d044f,Réceptionniste hôtesse d'accueil secretaire,12 ans d'expérience dans l'accueil et le secrétariat spécialisée dans l'hôtellerie et le tourisme je suis apte à m'adapter à différents secteurs professionnels Rigoureuse dynamique et volontaire Très bonne maîtrise de l'outil informatique,3,G1703,18325,,,2100.0,M,2021-11-01T12:29:37.000Z,,6,Employé qualifié,9,AN,,25,KM,2021-11-05T09:45:26.017Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
b4794c8031bfcd99dfc1c236f1c0e948080ca900f99c4c34e121b9af32c182c5,F,1975,1,FRANCAISE,35c9eb4821e5cf3aa49e3364b8231404f4ac1fc8280a2a467a27bb9755bfc46f,agente administrative,Je suis rigoureuse et autonome Je m'adapte aussi bien en équipe et fait preuve d'empathie lors de la gestion de dossiers délicats Je suis mobile par l'utilisation des transports en commun,5,M1607,11183,0,0,1540.0,M,2020-03-04T08:09:50.000Z,,6,Employé qualifié,10,AN,MO,40,KM,2021-07-15T19:41:40.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
53ab95f2a44e67b1701c722651fca505eaf1b0231d448d4438a72beef25e46e2,F,1984,1,FRANCAISE,7f34f0e528e73bbdb107149e8d739bb566dd0e5b20ff65892083833020fa52ec,Employée libre service 11 ans d'expérience,11ans d'expérience de mise en rayon dont 2 ans en tant que manageur de rayon,3,D1506,20088,,,9.88,M,2021-09-17T06:09:15.168Z,,6,Employé qualifié,11,AN,,30,KM,2021-09-17T06:09:15.173Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
4d331ec68d3b13a63bf02d6121ec3b1339bc2af5ece46ba98751d17d7668d961,M,1999,1,FRANCAISE,5c037b20e7e07aba84b9cce778d5e2abda5c60e23a56a3602e8390ddd647a305,Réalisateur cadreur monteur,Diplômé d un DUT multimédia ainsi que de l école d'audiovisuel Cifacom et certifié monteur audiovisuel et cinéma j ai acquis de solides connaissances techniques en tant que réalisateur cadreur et monteur Cela me permet à l heure actuelle de pouvoir mener un projet audiovisuel en totale autonomie de sa conception jusqu à sa diffusion,3,L1304,18298,,,2000.0,M,2020-11-24T14:32:59.000Z,,6,Employé qualifié,1,AN,,1,H,2021-01-07T01:42:38.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
d4f7f869047195621737c291467486ab5ccb83abbd5520d8f5a07fa815128fc4,M,1991,1,FRANCAISE,ff3fa8f7689faf4480ec7924937be45b67c272a940e3782db07befbb51a5eb10,Agent de prévention et sécurité,Qualifié et autonome je sais m'adapter à diverses situations,3,K2503,10556,0,0,10.25,H,2021-09-17T07:34:27.906Z,,6,Employé qualifié,3,AN,MO,30,KM,2021-09-17T07:34:27.914Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
2a497ef29264c25aca8282d2a05c17785bc8b0a2f91780563654c238befab0a2,F,2001,1,FRANCAISE,5a6601656ae0c01f5f2d8f7cc8002c421c406f896ef1f11ab29bd74251b88bc0,Accompagnent petite enfance,Les deux ans d expériences m'ont permis d acquérir des compétences requis pour ce métier,3,K1303,38633,,,1700.0,M,2021-04-23T16:38:20.000Z,,6,Employé qualifié,2,AN,,20,KM,2021-08-17T06:50:39.998Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
2bff79c2df7e405b4b8463d149f4a2689e8d3bb99b982856c66400c6ec27effb,M,1969,1,FRANCAISE,a72b6420ba7b7367bf15e8c8acdbcd9c1920b078806af29e22d065d46754de25,AGENT DE MAINTENANCE D'EQUIPEMENT CONFORT ET CLIMATISATION,Je viens d'obtenir mon titre professionnel d'agent de maintenance d'équipements confort et climatisation motivé et dynamique je suis impatient de mettre mes compétences en application rigoureux et minutieux dans le travail je sais respecter les consignes de sécurité et de les mettre en œuvre,3,I1306,10491,,,,M,2021-06-22T10:50:59.000Z,,5,Employé non qualifié,,,,45,MN,2021-10-20T13:56:40.648Z,QUALITE DU TRAVAIL,RESPECT DES CONSIGNES,,,,,,,,,,,,,,Réactivité,,,,,,,,,,,,,,1,5
34cd2e579061ecec09e7ee8ae6b5d95d66f5fe0acb0ae658543455748b99878b,M,2000,1,FRANCAISE,8c4a1e59e0bbb3d72f278424ea1dc0e2ef6bbdc71d669d59b9b5d71b170f0d30,carreleur,jeune adulte ambitieux et motivé sans diplome mais capable de grande choses 2 ans d'expérience en tant qu'apprenti carreleur,3,F1608,11690,,,1500.0,M,2020-11-19T13:34:44.000Z,,3,"Ouvrier qualifié (P1, P2)",2,AN,,15,KM,2021-08-11T14:18:51.154Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
62d66bb7b6c0fefb3b316ecd899b0261f40f5b645841080114d3ca5b8c910a5c,F,1988,14,ITALIENNE,7b8658e80b8c5800a681a76d4a89ec2498cf53c63cc9329a6ed346862555fe46,Acheteur vendeur Acheteuse vendeuse en dépôt-vente,3 ans d'expérience en vente en saisons à LOURDES,5,D1201,10259,,,,,2017-11-06T00:15:01.000Z,,,,3,AN,,,,2018-11-21T14:40:07.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,
ea02585b0c9f5ad79930797b4c796a82f6713597cc0da5eaf52f6aaa2c245023,F,1993,1,FRANCAISE,2cab5a36b332fdf1d853a0c2acdf02dfe8eb6583cbc6e1eefd94f43941769ea4,Vendeuse polyvalente,6 ans d'expérience en vente 4 ans en prêt-à-porter et 2 ans en mercerie Bonne relation avec la clientèle maitrise d'un argumentaire de vente accompagnement personnalisé des projets des client es maitrise des logiciels caisse,3,D1214,20615,,,1600.0,M,2021-07-06T09:37:16.000Z,,6,Employé qualifié,4,AN,,15,MN,2021-09-03T13:00:14.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
dca161aa52bea00fb42277c2826c863f38ad04c495fd8ef33868a35128b2940d,M,1979,1,FRANCAISE,08faacc26466727c63541ef45d191085cf77d2fc030d13c700fe27d7bb1c3513,Objectif devenir conducteur de ligne,Dynamique autonome bon esprit d'équipe,3,H2102,10567,,,10.15,M,2020-12-29T20:09:11.000Z,,5,Employé non qualifié,5,AN,,10,KM,2021-08-31T00:06:25.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
5ab60cd08532d4bfd988ae68b20aea8cab6e8b9d43920248599c9620006ebc58,F,1995,,,7508998e97d62d9081f33ab9e8b393f26ea45ce95e1d31458dc8be85e992d437,Recherche un job étudiant disponible les week-ends,Motivée afin de découvrir de nouveaux métiers,3,D1214,20596,,,,M,,,5,Employé non qualifié,0,AN,,1,H,2021-01-11T13:35:41.933Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
57d59b27ed58273a8fc7ffcba7b99fade275f6171bea55096c8df8b707c25387,F,1978,1,FRANCAISE,e9c65d3d5050d10c0070d1e0f05881646a14b67547768e06dbfc68dd33bda837,Magasinier,4 mois d'expériences Ponctuelle sérieuse motivée,5,N1103,10748,0,0,11.0,H,2020-05-07T12:06:01.000Z,,6,Employé qualifié,18,MO,MO,20,KM,2020-05-07T12:09:26.654Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
1999782d38860b9293b26080d32c3575c1b4649b4d03ce461dd98e6e898691ab,F,1989,49,AUTRE AFRICAIN,837c6c91dc88a8b8cd91bde506d76506c6c08e49d80082cff5cc271ff01e4621,Employée de ménage - Aide à domicile,Ponctuelle Respect des règles d'hygiène et de sécurité,5,K1304,14774,,,10.0,H,2019-07-24T09:12:14.000Z,,5,Employé non qualifié,6,MO,,40,MN,2021-10-07T13:06:00.157Z,preparations de repas,,,,,,,,,,Techniques de repassage,,,,,,,,Entretenir le linge de maison et les vêtements de la personne,,,,,,,,,,,49,5
7185c317beea773d21167a0fc4ecadd5c9c9bfac77c819b844bafe617e19419b,F,1967,1,FRANCAISE,13d81ed7b42e78f25bba46796210fa40a6b8db1e061b596af3f6d0befc9a1fcb,Opératrice de saisie,17 ans d'expèrience Autonome rigoureuse fiable,3,M1606,17160,,,1700.0,M,2020-07-22T07:45:19.000Z,,5,Employé non qualifié,17,AN,,6,KM,2021-02-20T04:48:10.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
590ba0902f8a2d416aef5a945d709c7af5883451084ab309f215d7731a1cf607,F,1984,1,FRANCAISE,85d18cb2f3849005507e8a6f20d88a2bfd54164923e7288cd0c6526aa3b4a8aa,CONSULTANTE BAR BARMAID INDEPENDANTE,14 ans d'experience chef de bar de grands etablissements parisiens et internationaux anglais courant formation management cocktails classiques et creations realisations de carte formation des equipes a la mixologie et historique de l'histoire du bar,3,G1801,12004,,,2400.0,M,2021-11-09T12:10:37.000Z,,6,Employé qualifié,12,AN,,17,MN,2021-11-09T12:10:37.855Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
3f585a8479c6af05451d5f2cc283316e9ae6219ffcbb8b5f93488880f7d629ac,M,1973,,,e4788187830e84c862718c257ad9e5b4fa4d2470c145436ac4c0b8a26f76d6c5,Motocycles vendeur mécanicien preparateur,Passion des motos Dynamique Précis et soigneux,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793173ec396cc1dfc2538fe2e750c37fb6cae01052aa389ecb57c70eb84c7dee,M,1981,1,FRANCAISE,06e87baa17a12d65848a825de1525445c208bb4a41d525fc0da37c2993f321ae,FORMATEUR D'ADULTES,Diplômé d'une licence pro et d'un DTSU formateur riche de 13 années dans le domaine de la formation de l'insertion et de l'accompagnement je suis disponible pour vous rencontre Autonome dynamique sociable et à l'écoute sont les qualités qui m'aident à accompagner les personnes et aussi m'épanouir professionnellement,3,K2111,19105,0,0,2500.0,M,2020-11-10T05:13:19.000Z,,9,Cadre,10,AN,MO,50,KM,2021-02-09T03:12:32.808Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
e2b44d3f3917e483b2aa16a09317998f3f83760a802810a06482686fc647dcb7,F,1973,1,FRANCAISE,964db37d96576793695d6860c5013530194809a9adacd93e62ad5cce437f50da,leadership coach,Formation à l'Ecole CTI à Londres en co-active coaching,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
3b47ebe573eec0c15cae2b3bf035bcddc3b11d3a53f18b1cb2b5ded2b52bcf22,F,1997,1,FRANCAISE,5528318eb69c3479da1975c219a38274c56570699bb99e2a05423f2d27932c81,Débutante motivé,J'aime le travail soigné ainsi que la diversité des taches demandées persévérante et sociable Je souhaite m'engager avec sérieux et dynamisme afin de préparer au mieux mon futur projet professionnel,3,F1606,17619,,,1500.0,M,2020-08-18T14:00:07.000Z,,3,"Ouvrier qualifié (P1, P2)",1,MO,,60,MN,2021-04-12T02:09:23.999Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
9cf34ddc6ba8b39d67d476758340c0e989a111c7ce04b70304f7c14562dad345,F,1983,1,FRANCAISE,e17851557fc2088caa9ea16d55b98225ed206bf2242481ef1b7e9c09d868ac12,Conseillère en Insertion Professionnelle,Fraichement diplômée du titre de Coordinatrice de l'Intervention Sociale et Professionnelle obtenue au centre de formation AROBASE et avec une forte envie de passer à l'action me voici prête à oeuvrer dans le but d'améliorer le quotidien des personnes en situation de vulnérabilité et de répondre aux besoins de recrutement des entreprises,3,K1801,13436,,,10.03,M,2020-06-02T14:33:36.000Z,,5,Employé non qualifié,1,AN,,40,KM,2021-01-19T02:27:29.056Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
2d2394ce84e58bad5eea168fb2ddb906a768388f5aa5ec81fcb839188e0e30d6,F,1995,1,FRANCAISE,27ec50fc47948755ab2213c8fc14cca7df3273dd796b537f7fed8602090abf98,Assistante administrative,Aujourd'hui je souhaite mettre au service de votre société mon savoir-faire pour effectuer des taches administratives et ma très bonne maîtrise des logiciels bureautiques,3,M1607,11183,,,1600.0,M,2020-07-06T13:28:52.000Z,,6,Employé qualifié,9,MO,,1,H,2021-07-21T15:12:25.442Z,Travailler en équipe,Gérer une base de données,,,,,,,,,Gestion administrative,,,,,,,,Utiliser des logiciels,,,,,,,,,,,1,6
75a3562cf7add400c6b68f076169cb32ec990cbf512df64cbe067d789a9c43b4,F,1988,1,FRANCAISE,e6a022c996fc80441907e99a3a65bd457270fb952349f197ad622c7faf24a059,COMMIS DE CUISINE -,Plusieurs expériences dans différents restaurants,3,G1602,13861,,,12.0,H,2020-07-08T12:09:40.000Z,,6,Employé qualifié,4,AN,,20,KM,2021-05-20T19:09:22.355Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
a5f91e74722039744dd8c51335bbd2441f7869a8512ee2846f5ceb9cf18bd0ba,F,1996,1,FRANCAISE,a84f06c8a0f96d26bf1ccc0fc52f8b88f52407d7f8ec0223a869341c852a643c,Hôtesse d'accueil,2 ans d'expérience dans l'accueil Sens du relationnel Polyvalente Réactive,3,M1601,15480,,,,M,,,,,2,AN,,45,KM,2021-11-03T04:15:48.490Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
d2a13bdc68fdd53aa253023ecbfbd6545a6c304963b026e2f419768181b947f4,F,1989,1,FRANCAISE,348b44555886fbad6c7ba7db93ca0edf2f14f22b8c1be02d15662b8889d769e3,Elagueuse grimpeuse,Après un bilan de compétence j'ai effectué une reconversion professionnel en tant qu'Arboriste Élagueur Pour cela j'ai réalisé une formation C S Diagnostique et Taille des Arbres au CFPPA de Châteaufarine Puis j'ai été embauchée dans plusieurs entreprises aux alentours de Dijon,3,A1201,11106,0,0,2000.0,M,2020-11-11T06:34:41.000Z,,3,"Ouvrier qualifié (P1, P2)",2,MO,MO,45,MN,2021-09-02T12:36:04.022Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
4b6d232020b203185b4c70be4c7bb6dfce6c9832ff59ba7ddaa7f8ea9a7e331d,F,1996,1,FRANCAISE,ddb641683744de355aad3db5cc34d46ee6df46c3dd35c12bece8ce9b176bdf3f,Assistante chef de projet récemment diplômée d'un master en management des systèmes d'information,Mon diplôme ainsi que mes différentes expériences professionnelles m'ont permis de développer des compétences en gestion de projet WBS OBS PBS RBS pour la planification je connais et j'ai travaillé sur les méthodes GANTT et PERT et également sur le logiciel MS Project J'ai également pu acquérir des compétences en communication écriture article newsletter et en gestion des ressources,3,M1605,11204,,,,M,2020-10-15T13:09:14.000Z,,9,Cadre,6,MO,,45,MN,2021-04-01T08:12:13.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
52707c7f6f087cccf1d3a56e14be21e935b2d531c31ae50d13c92110d1008265,F,1967,1,FRANCAISE,35bda4ffe79e1bc523134cecd33d80b9ddc0c1d0adc4e5f659e4ea850e561c60,Conseiller Conseillère voyages d'affaires de 20 ans expérience,33 ans d'expérience dans le tourisme d'affaires Souriante accueillante ponctuelle Ma ténacité mon envie de conseiller les clients de les accompagner dans leur choix de les rassurer a toujours été une priorité pour moi,3,G1303,13498,,,2500.0,M,,,8,Agent de maîtrise,33,AN,,30,MN,2021-06-17T13:56:23.245Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
